episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
111,13.400000000000004,0.26800000000000007,50,3,16,1,18,0.56,0.43999999999999995,100.0,9,12,1,4.642796039581299,11.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,8.0,7,7,1,1
112,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.52,0.48,100.0,9,5,10,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,5.0,8,5,6,1
113,13.400000000000004,0.26800000000000007,50,3,18,1,9,0.54,0.45999999999999996,100.0,7,9,7,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,5.0,6,7,4,1
114,13.500000000000004,0.2700000000000001,50,3,17,1,20,0.56,0.43999999999999995,100.0,6,8,8,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,3.0,2.0,5.0,5,6,5,1
115,13.500000000000005,0.27000000000000013,50,3,16,1,24,0.58,0.42000000000000004,100.0,6,6,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.2,2.0,7.0,5,5,5,1
116,13.400000000000004,0.26800000000000007,50,3,15,1,14,0.48,0.52,100.0,6,11,9,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.5,2.0,10.0,4,6,4,1
117,13.500000000000004,0.2700000000000001,50,3,17,1,13,0.48,0.52,100.0,7,11,8,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.0,2.0,5.0,6,6,4,1
118,13.400000000000004,0.26800000000000007,50,3,12,1,19,0.54,0.45999999999999996,100.0,10,6,7,1.6996731758117676,4.0,100.0,100.0,100.0,0.0,1,4.454545454545454,2.0,7.0,6,3,2,1
119,13.500000000000004,0.2700000000000001,50,3,14,1,10,0.48,0.52,100.0,5,12,9,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,1,3.5384615384615383,2.0,5.0,3,8,2,1
120,13.500000000000004,0.2700000000000001,50,3,17,1,21,0.5,0.5,100.0,8,6,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.0,2.0,5.0,6,5,5,1
121,13.500000000000004,0.2700000000000001,50,3,13,1,10,0.42,0.5800000000000001,100.0,11,9,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,4.083333333333333,2.0,10.0,6,3,3,1
122,13.500000000000004,0.2700000000000001,50,3,16,1,9,0.58,0.42000000000000004,100.0,7,7,7,0.0,0.0,100.0,100.0,100.0,0.0,1,3.066666666666667,2.0,4.0,5,6,4,1
123,13.500000000000004,0.2700000000000001,50,3,16,1,16,0.54,0.45999999999999996,100.0,5,8,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,6.0,4,5,6,1
124,13.500000000000004,0.2700000000000001,50,3,17,1,9,0.42,0.5800000000000001,100.0,9,10,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,6.0,7,5,4,1
125,13.500000000000004,0.2700000000000001,50,3,17,1,9,0.4,0.6,100.0,10,9,11,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,3.0,2.0,6.0,6,6,4,1
