episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
62,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.24,0.76,100.0,16,9,13,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,4,4.181818181818182,4.0,5.0,11,1,0,0
63,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,6,4,0,0
64,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.22,0.78,100.0,11,12,16,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,4,4.6,4.0,9.0,8,3,0,0
65,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,8,2,0,0
66,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.18,0.8200000000000001,100.0,13,14,14,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,5.25,4.0,13.0,6,3,0,0
67,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,12,11,15,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.8,2.0,4.0,8,3,0,0
68,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.24,0.76,100.0,13,12,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,8,3,0,0
69,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,13,14,12,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,4.666666666666667,3.0,8.0,8,2,0,0
70,16.800000000000004,0.3360000000000001,50,3,11,1,11,0.22,0.78,100.0,7,14,18,4.546060562133789,11.0,100.0,100.0,100.0,0.0,4,3.8,2.0,4.0,5,6,0,0
71,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.34,0.6599999999999999,100.0,11,16,6,4.082482814788818,10.0,100.0,100.0,100.0,0.0,4,4.2,3.0,6.0,5,6,0,0
72,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,11,16,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,7,3,0,0
73,11.099999999999994,0.2219999999999999,50,3,9,1,3,0.5,0.5,33.0,7,9,9,0.9428090453147888,2.0,73.11111111111111,36.0,100.0,26.471974465437317,4,4.375,2.0,7.0,4,3,2,0
74,16.200000000000003,0.32400000000000007,50,3,11,1,11,0.24,0.76,100.0,10,13,15,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,4.3,4.0,5.0,5,6,0,0
75,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.2,0.8,100.0,9,16,15,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,4,5.25,4.0,9.0,5,4,0,0
76,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.22,0.78,99.0,11,15,13,1.632993221282959,4.0,100.0,100.0,100.0,0.0,4,5.25,4.0,8.0,4,5,0,0
77,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,99.0,10,15,12,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,7,4,0,0
78,10.499999999999984,0.2099999999999997,50,3,8,1,3,0.52,0.48,26.0,8,6,10,1.632993221282959,4.0,63.125,28.0,100.0,28.488758747969346,4,4.428571428571429,2.0,7.0,5,2,1,0
79,16.800000000000004,0.3360000000000001,50,3,7,1,3,0.14,0.86,100.0,14,16,13,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,7.0,4.0,16.0,5,2,0,0
80,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,10,16,12,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,6,4,0,0
81,11.59999999999999,0.23199999999999982,50,3,9,1,7,0.54,0.45999999999999996,29.0,6,9,8,1.2472190856933594,3.0,72.33333333333333,42.0,100.0,23.20440571194282,4,3.75,2.0,7.0,5,3,1,0
82,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,9,15,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,4,4.2,3.0,6.0,4,6,1,0
83,16.200000000000003,0.32400000000000007,50,3,11,1,7,0.3,0.7,100.0,10,15,10,2.357022523880005,5.0,100.0,100.0,100.0,0.0,4,4.6,4.0,10.0,7,4,0,0
84,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,99.0,12,14,12,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,4.222222222222222,4.0,5.0,7,3,0,0
85,12.59999999999999,0.25199999999999984,50,3,9,1,3,0.5,0.5,33.0,9,10,6,1.699673056602478,4.0,71.22222222222223,38.0,100.0,26.827754193404417,5,4.75,2.0,9.0,7,1,1,0
86,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.2,0.8,100.0,13,12,15,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,5.25,3.0,13.0,7,2,0,0
87,16.200000000000003,0.32400000000000007,50,3,11,1,6,0.3,0.7,100.0,11,13,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,4.3,2.0,9.0,8,3,0,0
88,10.299999999999983,0.20599999999999966,50,3,6,1,3,0.58,0.42000000000000004,23.0,8,5,8,1.4142135381698608,3.0,70.5,26.0,100.0,28.034205297576506,5,4.8,4.0,7.0,6,0,0,0
89,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.34,0.6599999999999999,100.0,7,19,7,5.656854152679443,12.0,100.0,100.0,100.0,0.0,4,4.2,3.0,8.0,3,8,0,0
90,16.200000000000003,0.32400000000000007,50,3,7,1,3,0.18,0.8200000000000001,100.0,18,15,8,4.189935207366943,10.0,100.0,100.0,100.0,0.0,4,6.333333333333333,4.0,12.0,7,0,0,0
91,16.200000000000003,0.32400000000000007,50,3,11,1,6,0.32,0.6799999999999999,100.0,13,9,12,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,4.2,2.0,8.0,8,3,0,0
92,16.200000000000003,0.32400000000000007,50,3,12,1,6,0.36,0.64,100.0,12,12,8,1.885617971420288,4.0,100.0,100.0,100.0,0.0,4,4.181818181818182,2.0,8.0,6,6,0,0
93,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.28,0.72,100.0,14,11,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,4,4.181818181818182,4.0,5.0,9,3,0,0
94,10.099999999999994,0.20199999999999987,50,3,7,1,4,0.5,0.5,30.0,8,8,9,0.471404492855072,1.0,70.0,34.0,100.0,23.970219618756698,5,4.5,2.0,11.0,5,2,0,0
95,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,10,14,13,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,6,5,0,0
96,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.34,0.6599999999999999,100.0,12,13,8,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,6,6,0,0
97,11.949999999999989,0.23899999999999977,50,3,11,1,3,0.44,0.56,32.0,8,9,11,1.247219204902649,3.0,64.0,34.0,100.0,26.354230296964747,4,3.6,2.0,7.0,7,2,2,0
98,10.349999999999985,0.2069999999999997,50,3,7,1,3,0.58,0.42000000000000004,28.0,6,6,9,1.4142135381698608,3.0,67.85714285714286,31.0,100.0,27.60656532384266,4,5.0,3.0,7.0,4,2,1,0
99,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,10,14,14,1.885617971420288,4.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,7,4,0,0
100,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.34,0.6599999999999999,99.0,13,11,9,1.632993221282959,4.0,100.0,100.0,100.0,0.0,4,4.6,3.0,9.0,10,1,0,0
101,16.800000000000004,0.3360000000000001,50,3,9,1,6,0.2,0.8,100.0,15,13,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,5.25,4.0,12.0,6,3,0,0
102,16.200000000000003,0.32400000000000007,50,3,10,1,11,0.2,0.8,98.0,12,11,17,2.624669313430786,6.0,100.0,100.0,100.0,0.0,5,5.0,3.0,9.0,7,3,0,0
103,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.28,0.72,100.0,13,13,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,4,4.6,2.0,12.0,7,4,0,0
104,8.599999999999984,0.17199999999999968,50,3,6,1,3,0.66,0.33999999999999997,25.0,8,4,5,1.6996731758117676,4.0,58.833333333333336,29.0,100.0,27.082692300106025,5,4.2,3.0,7.0,5,0,1,0
105,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,12,15,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,5,5,0,0
106,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,9,14,14,2.357022523880005,5.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,6,5,0,0
107,8.449999999999982,0.16899999999999962,50,3,4,1,3,0.6,0.4,19.0,7,7,6,0.4714045226573944,1.0,61.75,23.0,100.0,32.460552983583014,5,6.666666666666667,2.0,10.0,3,1,0,0
108,11.999999999999996,0.23999999999999994,50,3,7,1,3,0.4,0.6,33.0,8,12,10,1.632993221282959,4.0,74.57142857142857,38.0,100.0,25.92217551968718,4,5.833333333333333,3.0,12.0,5,2,0,0
109,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.32,0.6799999999999999,100.0,10,14,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,4,4.2,4.0,5.0,3,8,0,0
110,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.32,0.6799999999999999,100.0,16,9,9,3.2998316287994385,7.0,100.0,100.0,100.0,0.0,4,4.6,4.0,9.0,11,0,0,0
111,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,4.666666666666667,3.0,8.0,6,4,0,0
112,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.24,0.76,98.0,14,15,9,2.624669313430786,6.0,100.0,100.0,100.0,0.0,4,4.6,4.0,7.0,10,1,0,0
113,16.200000000000003,0.32400000000000007,50,3,10,1,3,0.26,0.74,100.0,14,9,14,2.357022523880005,5.0,100.0,100.0,100.0,0.0,4,4.666666666666667,4.0,8.0,7,3,0,0
114,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.32,0.6799999999999999,99.0,13,11,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,4.181818181818182,4.0,5.0,9,3,0,0
115,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.28,0.72,100.0,12,14,10,1.632993221282959,4.0,100.0,100.0,100.0,0.0,4,4.6,4.0,8.0,6,5,0,0
116,12.449999999999992,0.24899999999999983,50,3,8,1,4,0.56,0.43999999999999995,34.0,8,7,7,0.4714045226573944,1.0,77.0,37.0,100.0,24.361855430159665,5,4.0,2.0,6.0,6,2,0,0
117,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,13,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,7,5,0,0
118,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,98.0,12,12,15,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,5,4.1,4.0,5.0,8,3,0,0
119,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,9,3,0,0
120,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,8,4,0,0
121,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.32,0.6799999999999999,100.0,13,12,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.8333333333333335,2.0,4.0,8,5,0,0
122,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.24,0.76,100.0,13,12,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,9,3,0,0
123,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,3.0,4.0,8,4,0,0
124,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,11,12,15,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,7,5,0,0
125,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,7,5,0,0
126,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,9,3,0,0
127,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,13,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,3.8181818181818183,2.0,4.0,8,4,0,0
