episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
79,19.2,0.384,50,3,11,1,3,0.26,0.74,40.0,10,12,15,2.054804563522339,5.0,93.45454545454545,61.0,100.0,12.844267461072674,5,4.3,3.0,6.0,9,2,0,0
80,18.799999999999997,0.37599999999999995,50,3,12,1,7,0.26,0.74,84.0,9,14,14,2.357022523880005,5.0,99.66666666666667,96.0,100.0,1.1055415967851332,4,4.0,2.0,6.0,8,3,1,0
81,19.5,0.39,50,3,11,1,3,0.24,0.76,23.0,13,12,13,0.471404492855072,1.0,83.72727272727273,27.0,100.0,27.028910142125124,4,4.6,2.0,12.0,8,1,2,0
82,19.649999999999995,0.3929999999999999,50,3,10,1,4,0.26,0.74,33.0,11,14,12,1.2472190856933594,3.0,84.5,33.0,100.0,24.4468811916776,5,4.888888888888889,3.0,7.0,9,1,0,0
83,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.3,0.7,82.0,11,11,13,0.9428090453147888,2.0,99.58333333333333,95.0,100.0,1.3819269959814167,4,4.0,3.0,6.0,10,2,0,0
84,20.199999999999996,0.4039999999999999,50,3,11,1,7,0.26,0.74,76.0,9,14,14,2.357022523880005,5.0,100.0,100.0,100.0,0.0,4,3.8,3.0,5.0,7,3,1,0
85,18.999999999999996,0.37999999999999995,50,3,9,1,3,0.26,0.74,49.0,15,12,10,2.054804563522339,5.0,94.0,53.0,100.0,14.65908895153068,4,5.5,3.0,8.0,7,2,0,0
86,18.799999999999997,0.37599999999999995,50,3,9,1,3,0.2,0.8,100.0,16,9,15,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,5,5.0,4.0,7.0,9,0,0,0
87,19.0,0.38,50,3,11,1,3,0.22,0.78,49.0,14,10,15,2.1602468490600586,5.0,92.45454545454545,51.0,100.0,15.35852523911919,4,4.5,3.0,7.0,10,1,0,0
88,19.5,0.39,50,3,11,1,3,0.22,0.78,41.0,13,11,15,1.632993221282959,4.0,86.63636363636364,42.0,100.0,22.523816595985387,4,4.6,3.0,13.0,8,2,1,0
89,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.22,0.78,100.0,12,13,14,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,4.555555555555555,3.0,7.0,8,2,0,0
90,18.249999999999996,0.36499999999999994,50,3,11,1,9,0.3,0.7,33.0,11,13,11,0.9428090453147888,2.0,88.9090909090909,37.0,100.0,22.47606624209424,4,4.4,3.0,8.0,7,3,1,0
91,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.24,0.76,80.0,13,15,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,4.222222222222222,4.0,5.0,9,1,0,0
92,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.3,0.7,90.0,14,7,14,3.2998316287994385,7.0,99.54545454545455,95.0,100.0,1.4373989364401722,4,4.4,3.0,7.0,10,0,1,0
