episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
60,17.899999999999995,0.3579999999999999,50,3,10,1,18,0.38,0.62,34.0,8,12,11,1.699673056602478,4.0,83.5,37.0,100.0,25.49215565620138,7,4.666666666666667,3.0,13.0,2,4,4,0
61,20.2,0.40399999999999997,50,3,9,1,17,0.26,0.74,99.0,13,10,14,1.699673056602478,4.0,100.0,100.0,100.0,0.0,10,4.625,2.0,11.0,5,2,2,0
62,20.2,0.40399999999999997,50,3,11,1,17,0.26,0.74,98.0,11,13,13,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,8,3.9,2.0,11.0,6,3,2,0
63,19.4,0.38799999999999996,50,3,9,1,17,0.3,0.7,71.0,10,14,11,1.699673056602478,4.0,98.11111111111111,83.0,100.0,5.342584568965026,7,5.375,2.0,20.0,2,3,4,0
64,17.749999999999996,0.3549999999999999,50,3,8,1,17,0.28,0.72,35.0,6,16,14,4.320493698120117,10.0,79.75,40.0,100.0,26.390102311283297,9,5.428571428571429,2.0,13.0,3,3,2,0
65,20.2,0.40399999999999997,50,3,9,1,17,0.22,0.78,78.0,11,16,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,9,4.125,2.0,9.0,5,3,1,0
66,20.599999999999998,0.412,50,3,8,1,17,0.24,0.76,49.0,9,16,13,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,7,4.571428571428571,2.0,11.0,3,2,3,0
67,18.999999999999996,0.37999999999999995,50,3,8,1,18,0.26,0.74,33.0,11,10,16,2.624669313430786,6.0,86.0,42.0,100.0,24.269322199023193,12,4.571428571428571,2.0,9.0,4,2,2,0
68,20.2,0.40399999999999997,50,3,6,1,17,0.16,0.84,100.0,12,18,12,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,9,7.6,2.0,15.0,2,3,1,0
69,20.2,0.40399999999999997,50,3,9,1,16,0.22,0.78,98.0,15,12,12,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,7,5.0,2.0,11.0,5,2,2,0
70,17.749999999999996,0.3549999999999999,50,3,11,1,17,0.34,0.6599999999999999,29.0,12,11,10,0.8164966106414795,2.0,83.0909090909091,31.0,100.0,26.834355677528368,7,4.1,2.0,7.0,4,4,3,0
71,18.5,0.37,50,3,12,1,17,0.28,0.72,34.0,9,13,14,2.1602468490600586,5.0,85.08333333333333,38.0,100.0,24.954820286981743,7,3.8181818181818183,2.0,10.0,3,6,3,0
72,20.2,0.40399999999999997,50,3,9,1,16,0.24,0.76,75.0,12,16,10,2.4944381713867188,6.0,98.44444444444444,86.0,100.0,4.399775527382962,7,5.375,2.0,10.0,5,2,2,0
73,20.2,0.40399999999999997,50,3,11,1,17,0.24,0.76,75.0,13,12,13,0.471404492855072,1.0,97.9090909090909,77.0,100.0,6.612035107624793,7,4.3,2.0,9.0,4,4,3,0
74,17.999999999999993,0.3599999999999999,50,3,9,1,17,0.3,0.7,29.0,12,8,15,2.8674418926239014,7.0,78.55555555555556,33.0,100.0,30.350219150265385,13,4.625,2.0,9.0,5,3,1,0
75,18.400000000000002,0.36800000000000005,50,3,11,1,17,0.32,0.6799999999999999,41.0,10,11,13,1.247219204902649,3.0,84.27272727272727,43.0,100.0,24.713231307396704,9,3.9,2.0,9.0,2,6,3,0
76,17.849999999999994,0.3569999999999999,50,3,10,1,17,0.3,0.7,34.0,10,13,12,1.2472190856933594,3.0,82.9,37.0,100.0,26.319004540445672,7,4.444444444444445,2.0,13.0,4,5,1,0
77,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.36,0.64,32.0,9,12,11,1.2472190856933594,3.0,84.36363636363636,41.0,100.0,25.563726884619246,7,3.8,2.0,7.0,3,4,4,0
78,19.6,0.392,50,3,8,1,16,0.16,0.84,43.0,12,16,14,1.632993221282959,4.0,88.5,53.0,100.0,19.924858845171276,9,5.571428571428571,3.0,12.0,5,1,2,0
79,16.849999999999994,0.3369999999999999,50,3,8,1,17,0.28,0.72,30.0,10,14,12,1.632993221282959,4.0,76.75,33.0,100.0,28.699956445959984,7,5.571428571428571,2.0,12.0,2,3,3,0
80,18.2,0.364,50,3,7,1,17,0.18,0.8200000000000001,98.0,15,13,13,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,7,5.666666666666667,2.0,11.0,4,2,1,0
81,20.2,0.40399999999999997,50,3,10,1,19,0.22,0.78,76.0,9,16,14,2.943920373916626,7.0,98.6,86.0,100.0,4.199999999999999,7,4.777777777777778,2.0,8.0,5,2,3,0
82,16.799999999999994,0.33599999999999985,50,3,9,1,19,0.34,0.6599999999999999,27.0,7,14,12,2.943920373916626,7.0,86.33333333333333,38.0,100.0,24.32191512927293,7,4.5,2.0,9.0,1,5,3,0
83,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.4,0.6,30.0,9,8,13,2.1602468490600586,5.0,83.27272727272727,34.0,100.0,26.444077904104486,7,3.8,2.0,7.0,3,5,3,0
84,20.2,0.40399999999999997,50,3,11,1,16,0.28,0.72,75.0,6,14,16,4.320493698120117,10.0,98.72727272727273,86.0,100.0,4.024717022032483,9,4.1,2.0,8.0,4,6,1,0
85,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.36,0.64,33.0,8,11,13,2.054804563522339,5.0,88.4,36.0,100.0,23.354656923192,9,4.0,2.0,7.0,3,5,2,0
86,20.2,0.40399999999999997,50,3,10,1,16,0.24,0.76,74.0,9,13,16,2.8674418926239014,7.0,97.8,78.0,100.0,6.6000000000000005,9,4.555555555555555,3.0,8.0,4,4,2,0
87,18.400000000000002,0.36800000000000005,50,3,8,1,17,0.18,0.8200000000000001,45.0,14,11,16,2.054804563522339,5.0,93.375,47.0,100.0,17.528102435802914,7,6.0,2.0,14.0,4,1,3,0
88,16.799999999999994,0.33599999999999985,50,3,9,1,16,0.32,0.6799999999999999,28.0,10,11,13,1.247219204902649,3.0,85.66666666666667,30.0,100.0,25.802669973818173,9,4.375,2.0,8.0,3,4,2,0
89,16.699999999999996,0.3339999999999999,50,3,11,1,16,0.26,0.74,33.0,8,14,15,3.0912060737609863,7.0,82.9090909090909,35.0,100.0,27.020041536387378,7,4.3,2.0,7.0,2,6,3,0
90,16.699999999999996,0.3339999999999999,50,3,10,1,17,0.36,0.64,30.0,8,11,13,2.054804563522339,5.0,82.0,34.0,100.0,26.814175355583846,7,4.222222222222222,2.0,7.0,3,4,3,0
91,19.400000000000002,0.38800000000000007,50,3,9,1,33,0.22,0.78,46.0,17,6,16,4.966554641723633,11.0,93.55555555555556,49.0,100.0,15.903256906901603,10,4.75,2.0,10.0,8,0,1,0
92,20.2,0.40399999999999997,50,3,10,1,17,0.2,0.8,74.0,10,16,14,2.4944381713867188,6.0,98.5,85.0,100.0,4.5,7,4.777777777777778,2.0,12.0,3,5,2,0
