reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
16.699999999999996,50,3,12,1,0.32,34.0
18.049999999999994,50,3,10,1,0.28,21.0
16.999999999999993,50,3,11,1,0.36,34.0
16.899999999999995,50,3,12,1,0.3,36.0
16.849999999999994,50,3,11,1,0.36,25.0
17.899999999999995,50,3,11,1,0.34,29.0
18.099999999999994,50,3,12,1,0.28,38.0
17.699999999999996,50,3,11,1,0.3,36.0
17.749999999999996,50,3,11,1,0.36,32.0
16.999999999999993,50,3,13,1,0.32,34.0
18.999999999999996,50,3,11,1,0.26,32.0
18.049999999999994,50,3,12,1,0.32,23.0
16.899999999999995,50,3,11,1,0.32,35.0
16.999999999999993,50,3,12,1,0.34,33.0
18.049999999999994,50,3,13,1,0.34,28.0
16.999999999999993,50,3,12,1,0.34,26.0
16.999999999999993,50,3,13,1,0.36,33.0
16.999999999999993,50,3,12,1,0.34,26.0
18.2,50,3,9,1,0.2,100.0
20.2,50,3,10,1,0.28,99.0
18.2,50,3,7,1,0.18,98.0
17.35,50,3,9,1,0.3,41.0
17.35,50,3,10,1,0.34,41.0
19.6,50,3,7,1,0.18,44.0
18.2,50,3,8,1,0.22,100.0
16.749999999999996,50,3,9,1,0.28,34.0
20.2,50,3,10,1,0.28,73.0
17.749999999999996,50,3,8,1,0.28,33.0
18.2,50,3,5,1,0.12,100.0
17.899999999999995,50,3,7,1,0.3,33.0
18.35,50,3,10,1,0.3,41.0
20.2,50,3,9,1,0.24,76.0
17.899999999999995,50,3,8,1,0.28,33.0
17.899999999999995,50,3,10,1,0.34,33.0
20.2,50,3,8,1,0.22,74.0
16.849999999999994,50,3,11,1,0.34,34.0
17.599999999999998,50,3,10,1,0.32,38.0
17.999999999999993,50,3,10,1,0.4,29.0
17.749999999999996,50,3,9,1,0.28,24.0
17.949999999999996,50,3,9,1,0.32,39.0
20.2,50,3,9,1,0.22,100.0
